population_size;candidate_max_size;crossover_rate; mutation_rate;new_candidates_rate; num_elites
100;42;0.9;0.4;0.4;1
Generation;Fitness;Candidate;Reactions
0;0;{1, 2, 3, 6, 8, 14, 16, 20, 31, 34, 36, 40, 41, 42, 44, 45, 46, 50, 52, 54, 56, 57};['R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_amet__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
0;0;{32, 33, 34, 2, 44, 13, 46, 15, 52, 20, 56, 28};['R_EX_M_tsul__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_EX_M_fe2__extr_pool'] 
0;0;{1, 3, 4, 5, 12, 14, 20, 25, 26, 27, 29, 30, 33, 34, 35, 37, 38, 43, 44, 45, 48, 49, 51, 54, 55};['R_EX_M_arg__L__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
0;0;{0, 3, 4, 7, 10, 18, 20, 21, 22, 23, 24, 26, 28, 30, 32, 34, 36, 37, 38, 39, 40, 43, 45, 47, 48, 50, 52, 53, 56};['R_EX_M_nh4__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
0;0;{0, 2, 7, 8, 10, 13, 15, 18, 19, 22, 24, 25, 27, 28, 29, 37, 38, 39, 42, 47, 48, 50, 51, 52, 53, 55, 56, 57};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
0;0;{2, 4, 9, 12, 14, 15, 16, 17, 18, 22, 24, 26, 31, 33, 34, 37, 40, 41, 43, 44, 45, 46, 52, 53, 55, 56, 57};['R_EX_M_s__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
0;0;{0, 2, 3, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 24, 28, 29, 34, 43, 45, 46, 47, 49, 51, 55};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
0;0;{32, 1, 5, 6, 7, 10, 43, 47, 48, 19, 52, 53, 21, 23, 54, 25, 28};['R_EX_M_tsul__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_aspsa__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_fe2__extr_pool'] 
0;0;{3, 5, 7, 8, 9, 10, 12, 13, 14, 19, 20, 24, 26, 27, 29, 31, 33, 35, 36, 37, 38, 44, 45, 46, 47, 50, 52, 55, 56, 57};['R_EX_M_asp__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
0;0;{32, 34, 3, 7, 13, 15, 48, 47, 49, 18, 21, 57, 30};['R_EX_M_tsul__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_M_e_Biomass__extr_pool'] 
0;0;{56};['R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
0;0;{32, 2, 35, 4, 12, 14, 18, 52, 30};['R_EX_M_tsul__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
0;0;{38, 9, 47, 48, 52};['R_EX_M_C00221__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap_LL__extr_pool'] 
0;0;{0, 1, 2, 3, 36, 6, 27, 41, 44, 14, 49, 55, 54, 23, 21, 57, 26, 22, 28, 30};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_so4__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_met__L__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_M_cyan__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
0;0;{33, 3, 7, 40, 41, 14, 15, 49, 20, 54, 57, 28, 25, 31};['R_EX_M_h2__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_M_fe2__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_so3__extr_pool'] 
0;0;{0, 1, 36, 39, 11, 21, 22, 55, 56, 25};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_e_Urea__dra_damyloliticus'] 
0;0;{0, 2, 38, 40, 41, 10, 46, 14, 16, 48, 18, 51, 19, 50, 24, 57, 27};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_M_so4__extr_pool'] 
0;0;{3, 4, 38, 41, 11, 43, 45, 47, 50, 20, 22, 24, 56, 29};['R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_fru__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_EX_M_no3__extr_pool'] 
0;0;{34, 2, 36, 7, 8, 9, 41, 43, 46, 17, 18, 21, 23, 29, 31};['R_EX_M_no2__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool'] 
0;0;{0, 1, 3, 4, 6, 7, 9, 11, 12, 15, 21, 24, 28, 31, 32, 33, 35, 38, 39, 45, 48, 51, 56};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
0;0;{0, 3, 5, 6, 7, 9, 14, 15, 16, 18, 21, 29, 30, 31, 32, 35, 39, 40, 43, 47, 48, 50, 57};['R_EX_M_nh4__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
0;0;{0, 20, 47, 39};['R_EX_M_nh4__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ppi__extr_pool'] 
0;0;{0, 1, 4, 8, 11, 16, 17, 18, 24, 25, 26, 27, 29, 30, 31, 32, 37, 39, 43, 44, 45, 48, 49, 51, 52};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool'] 
0;0;{1, 7, 45, 13, 46, 21, 24, 27};['R_EX_M_arg__L__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_so4__extr_pool'] 
0;0;{0, 1, 3, 6, 7, 8, 11, 13, 14, 16, 17, 23, 24, 28, 33, 35, 36, 37, 39, 40, 42, 44, 45, 47, 48, 49, 51, 54};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_aspsa__extr_pool'] 
0;0;{32, 33, 2, 3, 4, 35, 8, 11, 47, 17, 50, 18, 51, 22, 25, 26, 27, 30};['R_EX_M_tsul__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
0;0;{2, 3, 4, 5, 6, 12, 19, 21, 22, 24, 26, 27, 30, 31, 36, 41, 46, 47, 51, 53, 55};['R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
0;0;{3, 47};['R_EX_M_asp__L__extr_pool', 'R_EX_M_glu5sa__extr_pool'] 
0;0;{1, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19, 24, 25, 27, 28, 30, 35, 38, 42, 44, 46, 48, 49, 50, 51, 52, 54, 55};['R_EX_M_arg__L__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
0;0;{0, 6, 7, 9, 12, 13, 14, 18, 19, 22, 28, 34, 35, 39, 44, 47, 48, 49, 53, 54, 56, 57};['R_EX_M_nh4__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
0;0;{1, 2, 3, 9, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 27, 28, 32, 33, 36, 37, 40, 44, 47, 48, 50, 56, 57};['R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
